,Sport_-1,drug_1896,equity_1896,drug_1900,equity_1900,drug_1904,equity_1904,drug_1906,equity_1906,drug_1908,equity_1908,drug_1912,equity_1912,drug_1920,equity_1920,drug_1924,equity_1924,drug_1928,equity_1928,drug_1932,equity_1932,drug_1936,equity_1936,drug_1948,equity_1948,drug_1952,equity_1952,drug_1956,equity_1956,drug_1960,equity_1960,drug_1964,equity_1964,drug_1968,equity_1968,drug_1972,equity_1972,drug_1976,equity_1976,drug_1980,equity_1980,drug_1984,equity_1984,drug_1988,equity_1988,drug_1992,equity_1992,drug_1996,equity_1996,drug_2000,equity_2000,drug_2004,equity_2004,drug_2008,equity_2008,drug_2012,equity_2012,drug_2016,equity_2016,drug_2020,equity_2020,drug_2024,equity_2024,estimate per event_2024,label_1896,label_1900,label_1904,label_1906,label_1908,label_1912,label_1920,label_1924,label_1928,label_1932,label_1936,label_1948,label_1952,label_1956,label_1960,label_1964,label_1968,label_1972,label_1976,label_1980,label_1984,label_1988,label_1992,label_1996,label_2000,label_2004,label_2008,label_2012,label_2016,label_2020,label_2024,popularity_1896,popularity_1900,popularity_1904,popularity_1906,popularity_1908,popularity_1912,popularity_1920,popularity_1924,popularity_1928,popularity_1932,popularity_1936,popularity_1948,popularity_1952,popularity_1956,popularity_1960,popularity_1964,popularity_1968,popularity_1972,popularity_1976,popularity_1980,popularity_1984,popularity_1988,popularity_1992,popularity_1996,popularity_2000,popularity_2004,popularity_2008,popularity_2012,popularity_2016,popularity_2020,popularity_2024,normalized_country_1896,normalized_country_1900,normalized_country_1904,normalized_country_1906,normalized_country_1908,normalized_country_1912,normalized_country_1920,normalized_country_1924,normalized_country_1928,normalized_country_1932,normalized_country_1936,normalized_country_1948,normalized_country_1952,normalized_country_1956,normalized_country_1960,normalized_country_1964,normalized_country_1968,normalized_country_1972,normalized_country_1976,normalized_country_1980,normalized_country_1984,normalized_country_1988,normalized_country_1992,normalized_country_1996,normalized_country_2000,normalized_country_2004,normalized_country_2008,normalized_country_2012,normalized_country_2016,normalized_country_2020,normalized_country_2024,CV_1896,CV_1900,CV_1904,CV_1906,CV_1908,CV_1912,CV_1920,CV_1924,CV_1928,CV_1932,CV_1936,CV_1948,CV_1952,CV_1956,CV_1960,CV_1964,CV_1968,CV_1972,CV_1976,CV_1980,CV_1984,CV_1988,CV_1992,CV_1996,CV_2000,CV_2004,CV_2008,CV_2012,CV_2016
37,Nordic Combined,0.0,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,2000.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005269629369401,0.0062791532113383,0.009936766034327,0.0068918918918918,0.0052139037433155,0.0026715110066253,0.0055952751010258,0.0035733622089875,0.0033755274261603,0.0039125870789197,0.0033447612676645,0.0032374785755094,0.0034687255231061,0.0024162927166033,0.0051103843008994,0.0047523304697495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.045,0.07,0.05,0.08,0.065,0.055,0.06,0.065,0.055,0.065,0.07,0.07,0.045,0.055,0.065,0.06,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5508946018462734,0.610318637504799,0.880605311940686,0.8024456402216297,0.6495585918406873,0.8055363982396381,0.8840466399113011,0.6963106238227913,0.7887143415077476,0.5914319830722996,0.7625866911626908,0.467822756487849,0.5825969152354399,0.5874380715791502,0.7559677106114914,0.6352560868326946,0.0,0.0,0.0,0.0,0.0,0.0
38,Polo,0.0,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0108471074380165,0.0,0.0,0.0038697194453402,0.0,0.0039608574091332,0.0042157034955208,0.0,0.0,0.0028378378378378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.02,,,0.005,,0.02,0.025,,,0.025,,,,,,,,,,,,,,,,,,,,,0.0,0.5555775399071028,0.0,0.0,0.5160420110886788,0.0,0.5801193511153213,0.6584977682163886,0.0,0.0,0.4409963617950227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Racquets,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0038697194453402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5039526306789696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Rhythmic Gymnastics,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028477735588539,0.0026573998364677,0.002558947176019,0.0065312046444121,0.0060777078359018,0.0062486052220486,0.0069842670195559,0.0073529411764705,0.0070134424313267,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.1,0.115,0.115,0.11,0.1,0.105,0.105,0.12,0.12,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8924089247400389,0.7501040909577362,0.7181302432868923,0.7995197461082557,0.7731132398508338,0.8370156737452639,0.7869241127992972,0.8472807467496483,0.6422616289332566
41,Roque,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0030745580322828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Rowing,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.3511705685618729,,0.3258196721311475,,0.3849462365591398,,0.344551282051282,,0.3192133131618759,,0.3478260869565217,1.0,0.3458110516934046,1.0,0.3488372093023256,,0.3516873889875666,1.0,0.3581818181818181,1.0,0.3981818181818182,,0.5,,0.5,1250.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.068698347107438,0.0353574173712528,0.1154068090017311,0.0280554659787165,0.0487623762376237,0.0335507921714818,0.0344282452134199,0.0443128812343021,0.0499849442938873,0.047027027027027,0.0425133689839572,0.0433853387475956,0.0400994715573515,0.0466702761234434,0.0398734177215189,0.0341635652256894,0.0369596120076929,0.0569415349457246,0.0546044533959941,0.0401277183293061,0.0425183973834832,0.040272954365442,0.0450653120464441,0.040590405904059,0.0415829799895856,0.0413909719158947,0.0425696594427244,0.0401811805961426,0.0497728993186979,0.0492349941153393,,0.035,0.01,0.03,0.04,0.07,0.07,0.07,0.095,0.065,0.12,0.135,0.165,0.125,0.165,0.135,0.145,0.175,0.155,0.125,0.15,0.19,0.225,0.225,0.255,0.275,0.3,0.29,0.345,,,0.0,0.8620166699663073,0.6110669175939553,0.9392341068233324,0.9376230054893075,0.7588421543926738,0.6178994179426952,0.8669212764791637,0.991426218040288,0.9853050211558212,1.0301359561809116,0.9497756223018646,1.1835760498630965,1.0791896060291335,1.003744175305303,1.0906550563695014,1.0827250674930484,1.074825913480246,0.9704482308154544,1.013010901257027,1.1616472569742486,1.024266123223648,1.024522030056417,0.9332396858430676,0.9149121001491624,0.8158385913653203,0.9163397792693888,0.9195312385476478,0.882665166494776
43,Rugby,0.0,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,3000.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0242768595041322,0.0,0.0,0.0096742986133505,0.0,0.0072227399813606,0.0094853328649218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272520817562452,0.0,,0.025,,,0.01,,0.01,0.015,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5920117603919887,0.0,0.0,0.6219063320326512,0.0,0.8914105645620286,0.8198822067051175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Rugby Sevens,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4949832775919732,,,,0.5,1750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218439509059029,0.0,0.0282463711259317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6744446589315136
45,Sailing,0.0,,,0.0107142857142857,,,,,,0.015625,,0.0,,0.0099009900990099,,0.0144927536231884,,0.015625,,0.0,,0.0174418604651162,,0.0,,0.013215859030837,,0.0,,0.0034482758620689,,0.0044444444444444,,0.0,,0.0,1.0,0.0038910505836575,,0.0064102564102564,,0.0066666666666666,,0.1173333333333333,,0.1904761904761904,,0.2183406113537118,,0.236318407960199,,0.3466334164588528,,0.3475,,0.3746701846965699,,0.4289473684210526,,0.5,,0.5,2000.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.1446280991735537,0.0,0.0,0.0206385037084811,0.0269801980198019,0.0235321528424976,0.0121201475496223,0.0229637603157517,0.017163504968383,0.0232432432432432,0.0248663101604278,0.0242573199401581,0.0239353434877214,0.0314022739577693,0.0237341772151898,0.0240480961923847,0.027008947236391,0.0244715292325271,0.017455521987244,0.0258888505350362,0.0255519215044971,0.0268689453481996,0.0332365747460087,0.0290861732146733,0.0298296511195417,0.0294074400823408,0.0293343653250774,0.0277615429573348,0.033118849356548,0.0323656335817967,,0.03,,,0.025,0.03,0.03,0.095,0.115,0.055,0.13,0.115,0.145,0.14,0.23,0.2,0.205,0.21,0.2,0.115,0.3,0.3,0.34,0.39,0.345,0.305,0.31,0.315,0.33,,,0.0,0.6756794677368797,0.0,0.0,0.6421954995854353,0.6607059839410007,0.674406293683664,0.762051623651109,0.6643825493350802,0.6950788210424271,0.7551098311357061,0.7077174302962297,0.6778664975038768,0.7650964553198732,0.697160491415892,0.6782678285509693,0.6699431546896102,0.7355775043709609,0.8904917475133347,0.6933093945529316,1.0313562554877354,1.046487089209119,1.0266839012039672,0.8528578081611685,0.8150352773882932,0.8830162129615925,0.8565603908219199,0.7519206965928891,0.8171798501929064
46,Shooting,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0073170731707317,,0.0084745762711864,1.0,0.024390243902439,,0.0224719101123595,,0.1706864564007421,,0.3009174311926605,,0.3173758865248227,,0.3039215686274509,,0.3756260434056761,,0.3566308243727598,1.0,0.3708838821490468,,0.4089285714285714,,0.3855855855855856,,0.5,,0.5,500.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1710526315789473,0.1141528925619834,0.0,0.1846508944027697,0.1431796194775878,0.1965346534653465,0.19524697110904,0.0892323906551905,0.0,0.0132490213791026,0.0218918918918918,0.0288770053475935,0.030882667236589,0.0340379235312402,0.0421223605847319,0.0329113924050632,0.0391258707891974,0.0394681829584413,0.0351361645400876,0.0298757972473984,0.0465136347946151,0.0371354592532025,0.0343630049351124,0.0444121915820029,0.0433398451631575,0.0415085918321803,0.0424202323187766,0.0433436532507739,0.0405464640561075,0.0340651021953065,0.0333464103570027,0.035,0.04,,0.06,0.07,0.08,0.09,0.135,,0.05,0.145,0.14,0.205,0.185,0.295,0.255,0.31,0.355,0.3,0.19,0.34,0.33,0.415,0.5,0.515,0.53,0.515,0.54,0.485,,,0.4618402309153749,0.6754760593422121,0.0,0.4515397671382575,0.7531404712136218,0.8472482669025243,0.8634251613864061,0.9058853510663732,0.0,0.5195569279288638,0.7555434594608008,0.7694151468538403,0.8053457982893052,0.6507104150990827,0.7119153712682922,0.8879818180577318,0.8368317155223053,0.7458114007806627,0.7789725671803082,0.7519983057594533,0.7026773485614124,0.7620652412020906,0.8468462140651896,0.8569391439794648,0.6830076255130918,0.705965082341088,0.7050194311104337,0.7203043138511599,0.7589206651294824
47,Short Track Speed Skating,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4758064516129032,,,,,,,,,,,,,,,,,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075549869006275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606884979425114,0.0,0.0,0.0,0.0,0.0,0.0
48,Skeleton,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017940437746681,0.0,0.0,0.0020053475935828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.03,,,0.03,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.4429890701127018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
